"ID" "WGT" "DEP" "DEP_NAME" "COM" "COM_NAME" "ARR" "ARR_NAME" "URBA" "DEP_CHEF" "COM_CHEF" "COM_CHEF_DIST" "DEP_CHEF_DIST" "NAT_CHEF_DIST" "statoc" "tailmen" "locnais" "datnais" "age" "sexe" "etud5" "radio" "telev" "hifi" "parab" "magne" "cddvd" "frigo" "cuisi" "foyam" "ferre" "clima" "venti" "lit" "matel" "faumo" "ordi" "inter" "elgen" "bicyc" "motoc" "voitu" "barqu" "telfix" "telmob" "equip_tot" "equip_acp"
"409773" "04303_009" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 8 "043" 1968 45 "F" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 5 -0.0904708641062833
"409826" "04303_010" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropInd" 15 "046" 1973 40 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 2 -0.68989183221595
"409839" "04303_011" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropInd" 4 "043" 1978 35 "F" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 1 -0.801125647571236
"409861" "04303_012" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "Autre" 7 "043" 1957 56 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE TRUE 4 -0.355996871688413
"409936" "04303_013" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropInd" 10 "043" 1958 55 "M" "3.Secondaire" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 6 0.290854976440476
"409941" "04303_014" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropInd" 8 "043" 1979 34 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 7 0.560580074674134
"409985" "04303_015" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 12 "043" 1968 45 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 2 -0.705120685767445
"409988" "04303_016" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 2 "043" 1980 33 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 2 -0.705120685767445
"410010" "04303_017" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 11 "043" 1950 63 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 6 0.290854976440476
"410011" "04303_018" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 6 "043" 1983 30 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE TRUE 4 -0.355996871688413
"410015" "04303_019" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 18 "043" 1980 33 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 4 -0.439299509418815
"410028" "04303_020" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 15 "043" 1971 42 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE TRUE 3 -0.606294025719049
"410042" "04303_021" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 6 "043" 1962 51 "M" "2.Primaire" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 6 0.290854976440476
"410063" "04303_022" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropInd" 19 "043" 1933 80 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 6 0.290854976440476
"410094" "04303_023" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 5 "043" 1980 33 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE TRUE 4 -0.355996871688413
"410104" "04303_024" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 10 "043" 1915 98 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE 3 -0.550533324774101
"410107" "04303_025" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 21 "043" 1947 66 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE TRUE 8 0.627558549305867
"410112" "04303_026" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 14 "043" 1970 43 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE 4 -0.149779540024319
"410128" "04303_027" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 8 "043" 1948 65 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE 1 -1.14965912411727
"410151" "04303_028" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropInd" 6 "043" 1974 39 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 5 -0.0904708641062833
"410205" "04303_029" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropInd" 4 "043" 1953 60 "M" "2.Primaire" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 5 -0.0904708641062833
"410250" "04303_030" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 9 "043" 1978 35 "M" "1.Aucun" TRUE TRUE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 9 1.32522874062253
"410261" "04303_031" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 6 "043" 1971 42 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 4 -0.439299509418815
"410310" "04303_032" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 35 "043" 1954 59 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 5 0.040557822409841
"410327" "04303_033" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 3 "026" 1980 33 "M" "2.Primaire" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 1 -0.95541783979808
"410328" "04303_034" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 13 "043" 1982 31 "M" "3.Secondaire" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 5 -0.0579736688720556
"410329" "04303_035" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 4 "043" 1957 56 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE TRUE 2 -0.955122671031581
"410332" "04303_036" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 11 "041" 1965 48 "M" "2.Primaire" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE 2 -0.634131131271003
"410340" "04303_037" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 8 "043" 1980 33 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 5 -0.0904708641062833
"410392" "04303_038" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 4 "041" 1988 25 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 0 -1.14995429288377
"410408" "04303_039" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 5 "043" 1989 24 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE 2 -0.899361970086633
"410430" "04303_040" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 8 "043" 1953 60 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE 2 -0.899361970086633
"410449" "04303_041" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 10 "041" 1991 22 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE 1 -0.884428285301638
"410465" "04303_042" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "Autre" 7 "043" 1975 38 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 2 -0.550828493540601
"410525" "04303_043" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 3 "043" 1982 31 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE TRUE 3 -0.606294025719049
"410550" "04303_044" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 11 "043" 1943 70 "M" "1.Aucun" TRUE TRUE TRUE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE TRUE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE TRUE 11 1.39481155497973
"410567" "04303_045" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropInd" 14 "081" 1975 38 "M" "3.Secondaire" TRUE TRUE FALSE TRUE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE TRUE TRUE TRUE TRUE FALSE FALSE TRUE 12 1.65663917952872
"410573" "04303_046" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "Autre" 7 "043" 1981 32 "M" "3.Secondaire" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 6 0.290854976440476
"410600" "04303_047" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropInd" 10 "043" 1965 48 "M" "1.Aucun" TRUE TRUE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE TRUE 9 1.12248211702061
"410601" "04303_048" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropInd" 10 "043" 1966 47 "M" "3.Secondaire" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE TRUE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 7 0.378760202871582
"410612" "04303_049" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "Autre" 7 "043" 1987 26 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 4 -0.090766032872783
"410617" "04303_050" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropInd" 4 "043" 1967 46 "M" "3.Secondaire" TRUE TRUE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE TRUE FALSE TRUE TRUE FALSE TRUE 10 0.937930972033497
"410623" "04303_051" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "Autre" 4 "043" 1987 26 "M" "3.Secondaire" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 4 0.0250338000918468
"410626" "04303_052" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 2 "043" 1990 23 "M" "2.Primaire" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 3 -0.356292040454913
"410644" "04303_053" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "Locat" 3 "043" 1980 33 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 5 0.290559807673977
"410665" "04303_054" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropInd" 5 "043" 1978 35 "M" "2.Primaire" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 4 -0.439299509418815
"410693" "04303_055" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 9 "043" 1977 36 "M" "1.Aucun" TRUE TRUE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE TRUE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 9 1.21984134739288
"410698" "04303_056" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 7 "043" 1986 27 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 5 -0.0904708641062833
"410710" "04303_057" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 15 "043" 1954 59 "M" "1.Aucun" TRUE TRUE FALSE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE TRUE 12 1.6475227654282
"410719" "04303_058" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 6 "043" 1967 46 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 1 -0.801125647571236
"410746" "04303_059" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 3 "043" 1986 27 "M" "2.Primaire" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE TRUE FALSE 4 -0.27238581257014
"410751" "04303_060" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 11 "043" 1970 43 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 4 -0.090766032872783
"410762" "04303_061" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 9 "043" 1983 30 "M" "2.Primaire" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE TRUE 4 -0.355996871688413
"410769" "04303_062" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 6 "043" 1983 30 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE TRUE 2 -0.955122671031581
"410773" "04303_063" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropInd" 8 "043" 1976 37 "M" "1.Aucun" TRUE TRUE FALSE FALSE TRUE TRUE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 7 0.743023865810946
"410795" "04303_064" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 28 "043" 1956 57 "M" "1.Aucun" TRUE TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 6 0.303418415157745
"410809" "04303_065" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropInd" 10 "024" 1972 41 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 2 -0.606589194485548
"410832" "04303_066" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 4 "046" 1985 28 "M" "3.Secondaire" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE 3 -0.285302485958471
"410836" "04303_067" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 9 "043" 1963 50 "M" "1.Aucun" TRUE TRUE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 7 0.674177801842115
"410850" "04303_068" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropInd" 4 "014" 1958 55 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 3 -0.356292040454913
"410901" "04303_069" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropInd" 5 "043" 1983 30 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 5 -0.0904708641062833
"411002" "04303_070" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 6 "012" 1988 25 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE 1 -1.14965912411727
"411020" "04303_071" 20.56 "04" "BORGOU" "043" "N DALI" "04303" "OUENOU (NDALI)" 0 0 0 12.6362460820079 47.1581235605892 379.662121676922 "PropFam" 20 "043" 1956 57 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 2 -0.68989183221595
